"gene_id","gene_name","chromosome","locus","rpkm"
,"Ecel1",1,"chr1:89044229-89051602",0.119724
,"Prss56",1,"chr1:89080067-89084979",0
,"Chrnd",1,"chr1:89087226-89096645",0
,"Chrng",1,"chr1:89102385-89108410",0
,"Eif4e2",1,"chr1:89110488-89137063",28.74665
,"Efhd1",1,"chr1:89160938-89207366",9.40215
,"Gigyf2",1,"chr1:89223572-89347385",18.87575
,"Kcnj13",1,"chr1:89282858-89291304",0.186147
,"3110079O15Rik",1,"chr1:89366838-89372034",0
,"Ngef",1,"chr1:89373403-89470445",0.050243
,"Neu2",1,"chr1:89470601-89494415",0
,"Inpp5d",1,"chr1:89516886-89617083",28.837789
,"Atg16l1",1,"chr1:89652585-89689003",18.038344
,"Scarna6",1,"chr1:89681145-89681393",1.45575
,"Sag",1,"chr1:89700254-89741732",0.366133
,"Dgkd",1,"chr1:89749861-89841064",23.6586
,"Usp40",1,"chr1:89841695-89905126",4.068963
,"Ugt1a10",1,"chr1:89951985-90116577",0
,"Ugt1a9",1,"chr1:89967353-90116577",0
,"Ugt1a7c",1,"chr1:89991575-90116577",1.03531
,"Ugt1a6b",1,"chr1:89999831-90115573",0.411553
,"Ugt1a6a",1,"chr1:90031383-90116577",0
,"Ugt1a5",1,"chr1:90062586-90116577",0
,"Ugt1a2",1,"chr1:90097185-90116577",0
,"Ugt1a1",1,"chr1:90108533-90116577",0.096648
,"Dnajb3",1,"chr1:90101306-90102323",3.77323
,"Heatr7b1",1,"chr1:90123594-90158864",0.04033
,"Hjurp",1,"chr1:90155430-90174154",4.70721
,"6430706D22Rik",1,"chr1:90159687-90165983",33.4046
,"A730008H23Rik",1,"chr1:90161402-90174132",16.1213
,"Trpm8",1,"chr1:90203286-90285426",0
,"Spp2",1,"chr1:90303593-90323013",0
,"Glrp1",1,"chr1:90396445-90406641",0.170292
,"Gm19589",1,"chr1:90448091-90458741",0.017641
,"Arl4c",1,"chr1:90594800-90598766",11.511
,"2410088K16Rik",1,"chr1:90651464-90652308",0
,"1700067G17Rik",1,"chr1:90912687-90918785",0
,"Sh3bp4",1,"chr1:90967036-91050368",1.4512
,"C030007H22Rik",1,"chr1:91256916-91302708",0
,"Agap1",1,"chr1:91351385-91791857",5.583975
,"4933400F21Rik",1,"chr1:91573081-91580467",0.012522
,"Gbx2",1,"chr1:91824536-91827751",0.976354
,"Asb18",1,"chr1:91849252-91911152",0
,"Iqca",1,"chr1:91938706-92049976",0
,"Cxcr7",1,"chr1:92100577-92112863",19.6841
,"Cops8",1,"chr1:92499999-92509916",29.0621
,"Col6a3",1,"chr1:92663434-92740548",2.33736
,"Mlph",1,"chr1:92811676-92847719",0.129594
,"Prlh",1,"chr1:92849684-92850589",0
,"Rab17",1,"chr1:92854709-92866197",0.251724
,"Lrrfip1",1,"chr1:92895303-93025521",35.984703
,"Rbm44",1,"chr1:93041679-93067372",0.362648
,"Ramp1",1,"chr1:93076398-93121773",3.43783
,"Ube2f",1,"chr1:93146895-93182602",26.5553
,"Scly",1,"chr1:93194914-93217657",30.3002
,"Espnl",1,"chr1:93218651-93244880",0.211796
,"Klhl30",1,"chr1:93247649-93258981",0.621099
,"Fam132b",1,"chr1:93263006-93270794",4.4438
,"Ilkap",1,"chr1:93272407-93295360",53.4687
,"1700020N18Rik",1,"chr1:93301456-93302606",0
,"Hes6",1,"chr1:93308059-93309799",13.719
,"Per2",1,"chr1:93312558-93355905",2.86333
,"Traf3ip1",1,"chr1:93391244-93425884",4.40082
,"Asb1",1,"chr1:93437141-93456167",58.3187
,"Twist2",1,"chr1:93698053-93744604",0.307768
,"Hdac4",1,"chr1:93829331-94044970",2.05611
,"Ndufa10",1,"chr1:94336295-94370335",45.8857
,"Olfr1416",1,"chr1:94376257-94377196",0
,"Olfr1415",1,"chr1:94387394-94388330",0
,"Olfr1414",1,"chr1:94407624-94415092",0
,"Olfr1413",1,"chr1:94469701-94470783",0
,"Olfr1412",1,"chr1:94484908-94485874",0
,"Olfr1411",1,"chr1:94493097-94494069",0
,"Olfr1410",1,"chr1:94504415-94505384",0
,"Olfr12",1,"chr1:94516457-94517578",0
,"Myeov2",1,"chr1:94533721-94538562",142.63789
,"Otos",1,"chr1:94540794-94545418",0.340477
,"Gpc1",1,"chr1:94728262-94756773",2.26819
,"Mir149",1,"chr1:94746954-94747020",0
,"Ankmy1",1,"chr1:94766705-94799483",0.126339
,"Dusp28",1,"chr1:94803565-94805197",4.40578
,"Rnpepl1",1,"chr1:94807401-94817162",16.3113
,"9430060I03Rik",1,"chr1:94830119-94847167",0.169384
,"Capn10",1,"chr1:94830984-94844525",6.54578
,"Gpr35",1,"chr1:94869695-94882968",3.996176
,"Aqp12",1,"chr1:94902910-94908846",0.822234
,"Kif1a",1,"chr1:94912032-94998442",1.477524
,"Agxt",1,"chr1:95031852-95041998",0
,"2310007B03Rik",1,"chr1:95047931-95057525",0.020412
,"Sned1",1,"chr1:95132473-95193025",3.59715
,"Mterfd2",1,"chr1:95195787-95202447",11.9303
,"Pask",1,"chr1:95206013-95239365",6.71056
,"Ppp1r7",1,"chr1:95240221-95264195",16.1918
,"Ano7",1,"chr1:95270472-95300079",0.084953
,"Hdlbp",1,"chr1:95302516-95375385",56.0923
,"Sept2",1,"chr1:95375569-95406309",54.369818
,"Farp2",1,"chr1:95408680-95518553",0.745653
,"Stk25",1,"chr1:95517327-95532304",36.7747
,"Bok",1,"chr1:95582270-95592339",8.26239
,"Thap4",1,"chr1:95601967-95651415",8.48192
,"Atg4b",1,"chr1:95651609-95686106",28.0062
,"Dtymk",1,"chr1:95689152-95698511",114.5316
,"Ing5",1,"chr1:95700541-95718677",15.1213
,"D2hgdh",1,"chr1:95721816-95748751",3.49763
,"Gal3st2",1,"chr1:95757920-95773071",0.064584
,"Gm9994",1,"chr1:95815013-95837816",0
,"Gm6086",1,"chr1:95887085-95908116",0.033202
,"Neu4",1,"chr1:95917069-95924907",0
,"Pdcd1",1,"chr1:95934881-95949130",2.22368
,"4930440C22Rik",1,"chr1:96694018-96699049",0
,"Fam174a",1,"chr1:97210204-97231861",8.58351
,"St8sia4",1,"chr1:97484258-97564171",13.432852
,"4930598F16Rik",1,"chr1:97597760-97613095",0
,"1700063A18Rik",1,"chr1:97887235-97918335",0
,"4930533P14Rik",1,"chr1:98508633-98559150",0
,"Slco4c1",1,"chr1:98715360-98768748",0.097381
,"Slco6b1",1,"chr1:98802752-98894137",0
,"Slco6c1",1,"chr1:98956025-99024880",0
,"D1Ertd622e",1,"chr1:99540478-99558595",35.0309
,"Ppip5k2",1,"chr1:99602622-99666669",16.2208
,"Gin1",1,"chr1:99666755-99689548",9.88994
,"Pam",1,"chr1:99717670-99992209",9.90297
,"B230216N24Rik",1,"chr1:99927699-99944370",0.131268
,"1810006J02Rik",1,"chr1:100028043-100041232",0.316275
,"Slco6d1",1,"chr1:100317700-100405957",0
,"Cntnap5b",1,"chr1:101669341-102382519",0
,"Gm20268",1,"chr1:103052344-103071779",0
,"Cdh20",1,"chr1:106665395-106892058",0.448703
,"Rnf152",1,"chr1:107173493-107253287",0.17169
,"Pign",1,"chr1:107414998-107560253",6.10237
,"2310035C23Rik",1,"chr1:107560437-107651708",11.27817
,"Tnfrsf11a",1,"chr1:107677299-107744558",1.07157
,"Zcchc2",1,"chr1:107886982-107930654",9.48704
,"LOC626049",1,"chr1:108049201-108068101",0.124644
,"Phlpp1",1,"chr1:108068445-108290822",2.61083
,"Bcl2",1,"chr1:108434755-108610867",9.200842
,"Kdsr",1,"chr1:108616986-108656319",3.30055
,"Vps4b",1,"chr1:108667364-108693302",27.1009
,"Serpinb5",1,"chr1:108757756-108779925",0.018066
,"Serpinb12",1,"chr1:108831025-108853657",0
,"Serpinb13",1,"chr1:108877560-108897772",0
,"Serpinb3a",1,"chr1:108942163-108948880",0
,"Serpinb3d",1,"chr1:108974769-108980057",0
,"Serpinb3b",1,"chr1:109050537-109057691",0
,"Serpinb3c",1,"chr1:109167777-109174948",0.029305
,"Serpinb11",1,"chr1:109258890-109277052",0.114087
,"Serpinb7",1,"chr1:109319265-109349266",0.684135
,"Serpinb2",1,"chr1:109407999-109422177",1.742142
,"Serpinb10-ps",1,"chr1:109425579-109445848",4.375258
,"Serpinb8",1,"chr1:109486582-109505555",1.781062
,"Cdh7",1,"chr1:111880313-112035578",0
,"Cdh19",1,"chr1:112785771-112873949",0.164649
,"Dsel",1,"chr1:113755278-113761495",2.43321
,"Cntnap5a",1,"chr1:117581713-118477251",0
,"Tsn",1,"chr1:120195094-120207709",50.589
,"Mki67ip",1,"chr1:120218419-120230408",39.8184
,"Clasp1",1,"chr1:120285634-120506039",8.42507
,"2900060B14Rik",1,"chr1:120355245-120355842",0.216422
,"Tfcp2l1",1,"chr1:120524521-120581745",0.080019
,"Gli2",1,"chr1:120730637-120950196",0.236187
,"Inhbb",1,"chr1:121312041-121318825",0.726713
,"Ralb",1,"chr1:121366881-121401359",14.3199
,"Tmem185b",1,"chr1:121422730-121425560",7.14746
,"Epb4.1l5",1,"chr1:121441609-121545577",1.060064
,"Ptpn4",1,"chr1:121554669-121733648",3.8478
,"Tmem177",1,"chr1:121804477-121809745",3.23481
,"Gm101",1,"chr1:121820095-121891787",0
,"Sctr",1,"chr1:121903556-121960109",0
,"Tmem37",1,"chr1:121963953-121970357",7.17962
,"Dbi",1,"chr1:122009856-122017673",52.515201
,"3110009E18Rik",1,"chr1:122017763-122084766",5.52745
,"Steap3",1,"chr1:122122992-122167659",53.9232
,"C1ql2",1,"chr1:122237158-122239751",0
,"Marco",1,"chr1:122371114-122401661",104.353
,"En1",1,"chr1:122499063-122504568",0
,"B230209K01Rik",1,"chr1:122983981-123017552",0
,"Insig2",1,"chr1:123200929-123229157",9.941614
,"Ccdc93",1,"chr1:123327643-123403037",5.639583
,"Htr5b",1,"chr1:123406349-123425042",0
,"Ddx18",1,"chr1:123450411-123464557",5.21403
,"Dpp10",1,"chr1:125228714-125942136",0.05784
,"Actr3",1,"chr1:127289481-127332304",68.380875
,"Slc35f5",1,"chr1:127457592-127492261",5.54356
,"Gpr39",1,"chr1:127573572-127770438",0.154487
,"Lypd1",1,"chr1:127768618-127808791",2E-06
,"Nckap5",1,"chr1:127810212-128727209",0.062148
,"Mgat5",1,"chr1:129101562-129379549",2.88319
,"Tmem163",1,"chr1:129386918-129574598",2.82149
,"Acmsd",1,"chr1:129625989-129664141",6.09488
,"2900009J06Rik",1,"chr1:129650193-129670631",0.172132
,"Ccnt2",1,"chr1:129670740-129701414",32.2221
,"Ysk4",1,"chr1:129711847-129736867",0.880263
,"Rab3gap1",1,"chr1:129765349-129840453",17.0788
,"Zranb3",1,"chr1:129850762-129998985",10.9093
,"R3hdm1",1,"chr1:129999882-130134312",20.6021
,"Mir128-1",1,"chr1:130098937-130099007",0
,"Ubxn4",1,"chr1:130140757-130175954",25.2325
,"Lct",1,"chr1:130181340-130224895",0.042942
,"Mcm6",1,"chr1:130228167-130256233",154.91
,"Dars",1,"chr1:130260283-130313993",57.626397
,"Cxcr4",1,"chr1:130484775-130488876",66.242
,"Thsd7b",1,"chr1:131169880-132115855",0.190461
,"Daf2",1,"chr1:132285104-132319576",0.685067
,"Cd55",1,"chr1:132335606-132359317",30.7141
,"Zp3r",1,"chr1:132473282-132526183",0
,"C4bp",1,"chr1:132532497-132558195",0.025399
,"C4bp-ps1",1,"chr1:132566778-132578148",0.077401
,"Pfkfb2",1,"chr1:132585619-132625830",13.551812
,"Yod1",1,"chr1:132613903-132618634",11.8358
,"AA986860",1,"chr1:132628552-132641199",4.06868
,"Fcamr",1,"chr1:132697478-132711317",2.493632
,"Pigr",1,"chr1:132723260-132748826",0.713989
,"Faim3",1,"chr1:132762353-132777367",63.6685
,"Il24",1,"chr1:132778650-132783988",0.373808
,"Il20",1,"chr1:132803768-132807873",0
,"Il19",1,"chr1:132829232-132835818",0
,"Il10",1,"chr1:132916421-132921547",0.889643
,"Mapkapk2",1,"chr1:132950280-132994120",39.55
,"Dyrk3",1,"chr1:133025017-133034811",35.9357
,"Eif2d",1,"chr1:133049783-133070048",35.48196
,"Rassf5",1,"chr1:133072986-133141755",25.0558
,"Ikbke",1,"chr1:133151178-133176140",12.717
,"Srgap2",1,"chr1:133181827-133423938",5.64721
,"Fam72a",1,"chr1:133424565-133436449",2.31078
,"Avpr1b",1,"chr1:133495690-133508577",0.010818
,"Ctse",1,"chr1:133534890-133572084",523.138
,"5430435G22Rik",1,"chr1:133585271-133610041",6.36412
,"Slc26a9",1,"chr1:133640598-133666982",0.062082
,"Pm20d1",1,"chr1:133693971-133714692",0.24298
,"Slc41a1",1,"chr1:133724588-133745440",6.53024
,"Rab7l1",1,"chr1:133763853-133769464",14.9275
,"Nucks1",1,"chr1:133807034-133832898",35.40136
,"Slc45a3",1,"chr1:133859543-133879541",8.43724
,"Elk4",1,"chr1:133904181-133922261",18.3351
,"Mfsd4",1,"chr1:133923197-133964639",5.709758
,"Cdk18",1,"chr1:134010123-134036262",0.930635
,"Lemd1",1,"chr1:134088012-134153959",0.164067
,"Mir135b",1,"chr1:134094664-134094761",0
,"Klhdc8a",1,"chr1:134195202-134203934",0.682228
,"Nuak2",1,"chr1:134212701-134230065",7.227444
,"Tmcc2",1,"chr1:134252891-134287858",315.57
,"Dstyk",1,"chr1:134314029-134363536",7.58696
,"Rbbp5",1,"chr1:134373943-134402242",13.6899
,"Tmem81",1,"chr1:134402806-134405216",6.8758
,"Cntn2",1,"chr1:134406001-134439517",1.75159
,"Nfasc",1,"chr1:134461266-134638374",3.661914
,"Gm10538",1,"chr1:134625929-134629403",0.025459
,"Lrrn2",1,"chr1:134776931-134836582",0.067889
,"Mdm4",1,"chr1:134886421-134921925",23.616
,"Pik3c2b",1,"chr1:134942588-135005265",3.34752
,"Ppp1r15b",1,"chr1:135027742-135036377",52.9164
,"Plekha6",1,"chr1:135142673-135200012",11.56344
,"Gm19461",1,"chr1:135146428-135166385",2.15645
,"Golt1a",1,"chr1:135206399-135219603",0
,"Kiss1",1,"chr1:135223788-135226299",0
,"Ren2",1,"chr1:135247142-135256900",0
,"Ren1",1,"chr1:135247250-135256896",0
,"Etnk2",1,"chr1:135260148-135276895",0.143884
,"Sox13",1,"chr1:135278876-135320789",1.57723
,"Snrpe",1,"chr1:135500447-135506857",121.367
,"Zc3h11a",1,"chr1:135516447-135557957",33.2491
,"Zbed6",1,"chr1:135552455-135557462",14.9955
,"Lax1",1,"chr1:135575605-135586685",32.85189
,"Atp2b4",1,"chr1:135599250-135650324",35.10198
,"Optc",1,"chr1:135793770-135804576",0.03009
,"Prelp",1,"chr1:135806881-135817978",2.82575
,"Fmod",1,"chr1:135934091-135944854",2.1369
,"Btg2",1,"chr1:135971441-135975732",100.714
,"Chit1",1,"chr1:136007818-136048013",0.028295
,"Chi3l1",1,"chr1:136078980-136086608",6.1447
,"Mybph",1,"chr1:136090024-136097809",0.026242
,"Adora1",1,"chr1:136095798-136132008",0.026852
,"Myog",1,"chr1:136186580-136189125",0
,"Ppfia4",1,"chr1:136193359-136229505",1.48468
,"Tmem183a",1,"chr1:136242673-136258576",34.19109
,"4933406M09Rik",1,"chr1:136282516-136287560",0
,"Cyb5r1",1,"chr1:136302566-136308315",16.7013
,"Adipor1",1,"chr1:136312043-136328918",172.393
,"Klhl12",1,"chr1:136352131-136387450",35.3315
,"Rabif",1,"chr1:136391236-136404461",25.8791
,"4931440L10Rik",1,"chr1:136437521-136443599",0
,"Kdm5b",1,"chr1:136456754-136529455",6.20178
,"Syt2",1,"chr1:136543257-136645994",0.026814
,"Ppp1r12b",1,"chr1:136662519-136852517",3.555224
,"Ube2t",1,"chr1:136859153-136870714",26.0051
,"Lgr6",1,"chr1:136882929-137001853",0.299475
,"Ptprv",1,"chr1:137005074-137029152",1.46687
,"Ptpn7",1,"chr1:137029301-137041897",20.5217
,"Arl8a",1,"chr1:137043410-137052845",18.132
,"Gpr37l1",1,"chr1:137056826-137064258",0.083262
,"Elf3",1,"chr1:137150150-137155049",0.04913
,"Rnpep",1,"chr1:137159275-137180661",11.410492
,"Timm17a",1,"chr1:137198111-137210314",20.5511
,"Lmod1",1,"chr1:137221389-137264642",0.650578
,"Shisa4",1,"chr1:137268032-137271640",1.81542
,"Ipo9",1,"chr1:137278891-137327068",16.6734
,"Nav1",1,"chr1:137331156-137481932",2.88399
,"Csrp1",1,"chr1:137625773-137648806",106.849
,"Phlda3",1,"chr1:137662661-137665711",3.34174
,"Tnni1",1,"chr1:137695997-137707566",0.153265
,"Lad1",1,"chr1:137715174-137729918",0.627334
,"Tnnt2",1,"chr1:137732962-137748838",1.701008
,"Pkp1",1,"chr1:137767971-137815601",0.009964
,"Igfn1",1,"chr1:137850154-137902919",0.009707
,"Tmem9",1,"chr1:137904795-137931607",35.84385
,"Cacna1s",1,"chr1:137949477-138016399",0.278099
,"6530439I21",1,"chr1:138024295-138027760",0
,"Kif21b",1,"chr1:138027977-138074591",8.98467
,"5730559C18Rik",1,"chr1:138110098-138130857",0
,"Gpr25",1,"chr1:138155490-138157450",0.340002
,"Camsap2",1,"chr1:138164699-138242681",19.0595
,"9230116N13Rik",1,"chr1:138308492-138312096",1.9158
,"Ddx59",1,"chr1:138311847-138336797",7.39567
,"Kif14",1,"chr1:138364534-138428088",9.59477
,"Zfp281",1,"chr1:138521477-138526968",10.719621
,"Gm19705",1,"chr1:138579972-138587382",2.220373
,"Gm16880",1,"chr1:138592787-138622305",0.042834
,"Nr5a2",1,"chr1:138740160-138857025",0.062172
,"Mir181a-1",1,"chr1:139863031-139863118",0
,"Mir181b-1",1,"chr1:139863215-139863295",0
,"Ptprc",1,"chr1:139959437-140071882",138.7215
,"Atp6v1g3",1,"chr1:140170314-140186039",0
,"Nek7",1,"chr1:140381290-140516273",26.4305
,"Gm5833",1,"chr1:140536671-140578652",0
,"Lhx9",1,"chr1:140721762-140744156",0.194055
,"2310009B15Rik",1,"chr1:140748555-140753431",1.04263
,"Dennd1b",1,"chr1:140860285-141072619",7.33254
,"Crb1",1,"chr1:141094830-141273653",0.009486
,"4933436E23Rik",1,"chr1:141276028-141299429",0
,"Zbtb41",1,"chr1:141318959-141349584",4.47757
,"Aspm",1,"chr1:141351349-141390665",29.0795
,"F13b",1,"chr1:141398283-141420333",0.156955
,"Cfhr1",1,"chr1:141443640-141456799",0
,"Gm4788",1,"chr1:141594495-141677816",0.068086
,"Cfhr2",1,"chr1:141706868-141755276",0.213491
,"Cfh",1,"chr1:141982431-142079988",3.61957
,"Kcnt2",1,"chr1:142142833-142506838",0.034104
,"4930590L20Rik",1,"chr1:142466752-142552979",0
,"Cdc73",1,"chr1:145454628-145549814",14.6554
,"B3galt2",1,"chr1:145487826-145497067",0.399938
,"Glrx2",1,"chr1:145586478-145596808",5.572842
,"Trove2",1,"chr1:145597920-145624181",2.52051
,"Uchl5",1,"chr1:145624407-145654596",33.954044
,"Rgs2",1,"chr1:145846467-145851279",24.3786
,"Rgs13",1,"chr1:145985796-146024502",0.659453
,"Rgs1",1,"chr1:146091798-146096234",14.1584
,"Rgs18",1,"chr1:146599970-146622551",20.3041
,"Fam5c",1,"chr1:148342795-148749602",0.066755
,"Pla2g4a",1,"chr1:151676751-151808414",10.398
,"7530420F21Rik",1,"chr1:151923790-151946896",0.142996
,"Ptgs2",1,"chr1:151947253-151955142",0.086608
,"Pdc",1,"chr1:152166546-152181036",0
,"2310030A07Rik",1,"chr1:152167810-152193901",0.104758
,"BC003331",1,"chr1:152208440-152240185",17.45474
,"Prg4",1,"chr1:152296541-152313295",2.654624
,"Tpr",1,"chr1:152239967-152297065",53.7381
,"Hmcn1",1,"chr1:152409631-152840565",2.64169
,"C730036E19Rik",1,"chr1:152985163-152991225",0.665398
,"Ivns1abp",1,"chr1:153191627-153211575",144.52508
,"1200016B10Rik",1,"chr1:153214828-153275565",14.299
,"1190005F20Rik",1,"chr1:153275777-153305313",17.246
,"Rnf2",1,"chr1:153316535-153347953",14.0485
,"Fam129a",1,"chr1:153418502-153566477",6.17974
,"Edem3",1,"chr1:153602503-153669458",11.9545
,"1700025G04Rik",1,"chr1:153731653-153937450",1.74718
,"Tsen15",1,"chr1:154217865-154233812",7.30153
,"Glt25d2",1,"chr1:154246996-154357825",0.188292
,"Rgl1",1,"chr1:154364659-154472241",18.0479
,"Apobec4",1,"chr1:154597680-154604674",0
,"Arpc5",1,"chr1:154613671-154622710",92.7452
,"Ncf2",1,"chr1:154655019-154684120",4.17278
,"Smg7",1,"chr1:154684124-154749776",19.909079
,"Nmnat2",1,"chr1:154802230-154966391",0.31612
,"Lamc2",1,"chr1:154969885-155033577",0.335496
,"Lamc1",1,"chr1:155066051-155179916",4.02101
,"E330020D12Rik",1,"chr1:155251315-155261363",1.95154
,"1700012A16Rik",1,"chr1:155272338-155299704",0.440143
,"Dhx9",1,"chr1:155302887-155334790",89.7558
,"Npl",1,"chr1:155350145-155396844",8.35533
,"Rgs8",1,"chr1:155500166-155544795",0.00762
,"C230024C17",1,"chr1:155568369-155584959",0.013617
,"Rgs16",1,"chr1:155587482-155592598",1.14086
,"Rnasel",1,"chr1:155596555-155611351",20.8276
,"Rgsl1",1,"chr1:155626516-155691271",0.012416
,"5830403L16Rik",1,"chr1:155696671-155698325",0.029406
,"Gm5531",1,"chr1:155721474-155724001",0
,"Teddm1",1,"chr1:155738775-155740190",0
,"Glul",1,"chr1:155747074-155756844",44.6921
,"Zfp648",1,"chr1:156048316-156052804",0
,"4930452N14Rik",1,"chr1:156088650-156104036",0
,"Cacna1e",1,"chr1:156239648-156573050",1.8412
,"Ier5",1,"chr1:156943496-156946766",24.8784
,"Mr1",1,"chr1:156975007-156993910",5.38497
,"Stx6",1,"chr1:157005832-157050647",11.2167
,"Xpr1",1,"chr1:157122786-157264574",8.74417
,"Acbd6",1,"chr1:157405249-157534363",17.277969
,"Lhx4",1,"chr1:157548823-157589157",0
,"Qsox1",1,"chr1:157625284-157660029",8.89706
,"Cep350",1,"chr1:157692093-157820385",10.8391
,"Tor1aip1",1,"chr1:157851728-157883610",24.53243
,"Tor1aip2",1,"chr1:157882793-157915989",48.178541
,"Fam163a",1,"chr1:157923095-158135156",0
,"Tdrd5",1,"chr1:158185425-158233479",0.276511
,"Nphs2",1,"chr1:158240865-158258166",0.01469
,"Soat1",1,"chr1:158358238-158404459",7.90754
,"Abl2",1,"chr1:158488917-158579750",4.45229
,"Tor3a",1,"chr1:158583747-158604470",17.1673
,"Fam20b",1,"chr1:158608701-158649041",19.8308
,"Ralgps2",1,"chr1:158734296-158869757",13.861276
,"Angptl1",1,"chr1:158769153-158791209",0.107376
,"1700057K13Rik",1,"chr1:159029278-159038776",0.184121
,"Rasal2",1,"chr1:159065313-159342726",1.30161
,"2810025M15Rik",1,"chr1:159342482-159350367",5.45904
,"BC026585",1,"chr1:159388712-159418864",7.42494
,"Sec16b",1,"chr1:159436926-159498555",0.304757
,"Fam5b",1,"chr1:160175399-160286391",0.328444
,"Astn1",1,"chr1:160292434-160621917",0
,"Mir488",1,"chr1:160435755-160435864",0
,"Pappa2",1,"chr1:160641861-160887569",0.050917
,"Rfwd2",1,"chr1:161162456-161277711",2.64696
,"Scarna3a",1,"chr1:161270437-161270555",19.592
,"Mir1843b",1,"chr1:161270488-161270554",0
,"Tnr",1,"chr1:161453899-161855053",0
,"4930523C07Rik",1,"chr1:161974510-162008717",25.83759
,"4930562F07Rik",1,"chr1:162004865-162008116",5.159219
,"Tnn",1,"chr1:162015162-162083706",0.738439
,"Mrps14",1,"chr1:162125390-162131317",23.5206
,"Cacybp",1,"chr1:162132497-162143023",47.6478
,"Rabgap1l",1,"chr1:162149304-162723069",26.75044
,"Gpr52",1,"chr1:162506798-162507884",0.483128
,"Rc3h1",1,"chr1:162836541-162905107",11.2423
,"Serpinc1",1,"chr1:162908736-162933145",0.19614
,"Zbtb37",1,"chr1:162947886-162964390",2.7484
,"Gas5",1,"chr1:162965296-162968668",111.519
,"Mir5117",1,"chr1:162967483-162967574",3E-06
,"Snord47",1,"chr1:162968222-162968287",4238.74
,"Dars2",1,"chr1:162970743-163000763",14.9451
,"Cenpl",1,"chr1:163001022-163016474",42.79708
,"Klhl20",1,"chr1:163018508-163061610",8.57076
,"Ankrd45",1,"chr1:163072842-163100638",0
,"4930469G21Rik",1,"chr1:163086973-163089445",0
,"Prdx6",1,"chr1:163170242-163181297",49.1599
,"Tnfsf4",1,"chr1:163325568-163348337",0.060694
,"Tnfsf18",1,"chr1:163424787-163435421",0.137574
,"Fasl",1,"chr1:163710822-163718626",1.133931
,"AI848100",1,"chr1:163746242-163806792",24.2713
,"4930558K02Rik",1,"chr1:163872219-163909767",0
,"Pigc",1,"chr1:163899318-163903566",7.9931
,"Dnm3",1,"chr1:163917432-164408165",0.250841
,"2810442N19Rik",1,"chr1:163935099-163946616",0.357448
,"Dnm3os",1,"chr1:164147753-164155681",0.469597
,"Mir199a-2",1,"chr1:164147944-164148054",0
,"Mir214",1,"chr1:164153498-164153608",0
,"Mettl13",1,"chr1:164463802-164478476",7.12599
,"Vamp4",1,"chr1:164500958-164529209",6.44946
,"Myoc",1,"chr1:164569280-164579825",0.022734
,"7420461P10Rik",1,"chr1:164577373-164588350",0
,"Prrc2c",1,"chr1:164601915-164670687",19.1702
,"Fmo4",1,"chr1:164724013-164742680",0
,"Fmo1",1,"chr1:164759691-164796679",0.864293
,"Fmo2",1,"chr1:164805177-164828843",3.5006
,"Fmo6",1,"chr1:164846681-164867356",0
,"Fmo3",1,"chr1:164883930-164914622",0.23614
,"4921528O07Rik",1,"chr1:164954432-165015801",0
,"Prrx1",1,"chr1:165175249-165243781",2.590107
,"Gorab",1,"chr1:165315039-165333772",4.99636
,"Mettl11b",1,"chr1:165633123-165655363",0
,"Kifap3",1,"chr1:165709809-165847231",4.87359
,"Scyl3",1,"chr1:165860194-165885257",14.4863
,"BC055324",1,"chr1:165884138-165924912",9.46941
,"2810422O20Rik",1,"chr1:165925075-165927374",7.077
,"Sele",1,"chr1:165978364-165987808",0.126021
,"Sell",1,"chr1:165992206-166010916",83.124302
,"Selp",1,"chr1:166045394-166080157",1.5844
,"F5",1,"chr1:166081989-166150405",4.41387
,"Gm16548",1,"chr1:166078706-166082348",0.285166
,"Slc19a2",1,"chr1:166179185-166195499",3.23064
,"4930455F23Rik",1,"chr1:166205728-166217978",6.80499
,"Blzf1",1,"chr1:166219930-166237615",7.044232
,"Nme7",1,"chr1:166237805-166367427",11.36341
,"Atp1b1",1,"chr1:166367397-166388486",8.67293
,"Dpt",1,"chr1:166726862-166754397",17.746
,"LOC433374",1,"chr1:166793251-166801569",0.030807
,"Xcl1",1,"chr1:166861778-166865641",11.8312
,"4930568G15Rik",1,"chr1:166996747-167022061",0
,"Tbx19",1,"chr1:167067983-167090904",0.104123
,"Sft2d2",1,"chr1:167104471-167124564",9.70115
,"Tiprl",1,"chr1:167142416-167167089",10.16
,"Gpr161",1,"chr1:167225896-167251982",0.3188
,"Dcaf6",1,"chr1:167259631-167390594",39.8131
,"Brp44",1,"chr1:167391338-167411345",54.9051
,"Adcy10",1,"chr1:167415313-167506904",0
,"Mpzl1",1,"chr1:167522311-167564672",6.31597
